year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2023,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,70.48973497,279522.5267,0.58578632,70.48973497
2023,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,103.6956432,411198.4278,0.861735247,103.6956432
2023,Foodservice,Healthcare,Dairy & Eggs,Other,Other,11.59293988,45971.06018,0.096340064,11.59293988
2023,Foodservice,Healthcare,Dairy & Eggs,Spoiled,Spoiled,1947.701285,7723484.626,16.18585695,1947.701285
2023,Foodservice,Healthcare,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,126.794139,502794.0326,126.794139,126.794139
2023,Foodservice,Healthcare,Dry Goods,Date Label Concerns,Date Label Concerns,1825.309862,6568705.008,0,0
2023,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Cooking Issues,589.0927045,2119955.783,0,589.0927045
2023,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Equipment Issues,46.9506309,168960.2685,0,46.9506309
2023,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Handling Errors,641.0394462,2306895.453,0,641.0394462
2023,Foodservice,Healthcare,Dry Goods,Other,Other,11.08111753,39877.38942,0,11.08111753
2023,Foodservice,Healthcare,Dry Goods,Spoiled,Spoiled,457.6565591,1646959.234,0,457.6565591
2023,Foodservice,Healthcare,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,2834.203978,10199391.49,2834.203978,2834.203978
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,935.8798191,7663331.598,132.1873276,0
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,215.3783777,1763598.16,30.42088481,215.3783777
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,125.7204036,1029445.364,17.75724173,125.7204036
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,351.5090683,2878286.821,49.64851621,351.5090683
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Other,Other,34.56813,283056.689,4.882537941,34.56813
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Spoiled,Spoiled,1414.753021,11584523.25,199.8252524,1414.753021
2023,Foodservice,Healthcare,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1903.189739,15584024.54,1903.189739,1903.189739
2023,Foodservice,Healthcare,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2023,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2023,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2023,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2023,Foodservice,Healthcare,Frozen,Other,Other,0,0,0,0
2023,Foodservice,Healthcare,Frozen,Spoiled,Spoiled,0,0,0,0
2023,Foodservice,Healthcare,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Excess,Overproduction,32029.41654,848454309.9,1165.713194,0
2023,Foodservice,Healthcare,Prepared Foods,Excess,Plate Waste,239528.8959,6345083552,8717.673452,0
2023,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Other,Other,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2023,Foodservice,Healthcare,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2023,Foodservice,Healthcare,Produce,Date Label Concerns,Date Label Concerns,940.4036721,3363864.186,207.3675086,0
2023,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Cooking Issues,38.88643717,139098.4501,8.57481083,38.88643717
2023,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Equipment Issues,33.78259229,120841.7786,7.449366909,33.78259229
2023,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Handling Errors,75.3019653,269358.3529,16.60476389,75.3019653
2023,Foodservice,Healthcare,Produce,Other,Other,4.901311351,17532.20049,1.080783448,4.901311351
2023,Foodservice,Healthcare,Produce,Spoiled,Spoiled,746.0524997,2668661.724,164.5113186,746.0524997
2023,Foodservice,Healthcare,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2211.34206,7910065.198,2211.34206,2211.34206
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1128.195637,1153435.148,0,0
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,21.46599714,21946.22525,0,21.46599714
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,34.32971429,35097.72399,0,34.32971429
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,190.0442163,194295.8043,0,190.0442163
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Other,Other,7.146509528,7306.388185,0,7.146509528
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Spoiled,Spoiled,653.1909708,667803.8801,0,653.1909708
2023,Foodservice,Healthcare,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,612.4823351,626184.5282,612.4823351,612.4823351
2023,Foodservice,K-12 Education,Breads & Bakery,Date Label Concerns,Date Label Concerns,1478.43643,6830478.833,0,0
2023,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,449.1935426,2075305.317,0,449.1935426
2023,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,40.58350926,187498.6271,0,40.58350926
2023,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,199.6223041,922268.8881,0,199.6223041
2023,Foodservice,K-12 Education,Breads & Bakery,Other,Other,49.03840702,226560.8411,0,49.03840702
2023,Foodservice,K-12 Education,Breads & Bakery,Spoiled,Spoiled,1056.211844,4879771.962,0,1056.211844
2023,Foodservice,K-12 Education,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,1062.802328,4910220.457,1062.802328,1062.802328
2023,Foodservice,K-12 Education,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1829.460433,7254608.107,15.2032476,0
2023,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,232.1808142,920698.1393,1.929477315,232.1808142
2023,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,250.0608099,991600.1166,2.078064296,250.0608099
2023,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,449.7207622,1783338.863,3.737285581,449.7207622
2023,Foodservice,K-12 Education,Dairy & Eggs,Other,Other,160.6608312,637090.2303,1.335129392,160.6608312
2023,Foodservice,K-12 Education,Dairy & Eggs,Spoiled,Spoiled,2810.463242,11144711.88,23.35561227,2810.463242
2023,Foodservice,K-12 Education,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,745.7772133,2957331.747,745.7772133,745.7772133
2023,Foodservice,K-12 Education,Dry Goods,Date Label Concerns,Date Label Concerns,5758.416485,20722694.81,0,0
2023,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Cooking Issues,1406.197841,5060455.21,0,1406.197841
2023,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Equipment Issues,361.6995561,1301640.743,0,361.6995561
2023,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Handling Errors,933.8088185,3360478.563,0,933.8088185
2023,Foodservice,K-12 Education,Dry Goods,Other,Other,64.96061346,233772.4218,0,64.96061346
2023,Foodservice,K-12 Education,Dry Goods,Spoiled,Spoiled,4115.169388,14809175.33,0,4115.169388
2023,Foodservice,K-12 Education,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1605.353406,5777152.24,1605.353406,1605.353406
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,2363.506931,19353272.69,333.830967,0
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,458.299891,3752729.746,64.73206987,458.299891
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,408.0054384,3340900.086,57.62828458,408.0054384
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,600.8746939,4920185.193,84.86989291,600.8746939
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Other,Other,194.0878436,1589263.359,27.41372647,194.0878436
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Spoiled,Spoiled,2638.021587,21601100.66,372.6044911,2638.021587
2023,Foodservice,K-12 Education,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,4415.276881,36153927.18,4415.276881,4415.276881
2023,Foodservice,K-12 Education,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2023,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2023,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2023,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2023,Foodservice,K-12 Education,Frozen,Other,Other,0,0,0,0
2023,Foodservice,K-12 Education,Frozen,Spoiled,Spoiled,0,0,0,0
2023,Foodservice,K-12 Education,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Excess,Overproduction,61390.36314,536222448.6,2234.307209,0
2023,Foodservice,K-12 Education,Prepared Foods,Excess,Plate Waste,554542.7596,4843728904,20182.62839,0
2023,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Other,Other,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2023,Foodservice,K-12 Education,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2023,Foodservice,K-12 Education,Produce,Date Label Concerns,Date Label Concerns,1864.314524,6668732.848,411.0982013,0
2023,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Cooking Issues,155.9451262,557822.391,34.38730967,155.9451262
2023,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Equipment Issues,28.73858767,102799.1581,6.337118305,28.73858767
2023,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Handling Errors,141.891146,507550.7024,31.28828003,141.891146
2023,Foodservice,K-12 Education,Produce,Other,Other,116.0354261,415063.6855,25.58686011,116.0354261
2023,Foodservice,K-12 Education,Produce,Spoiled,Spoiled,1282.60587,4587936.095,282.8261859,1282.60587
2023,Foodservice,K-12 Education,Produce,Trimmings & Byproducts,Trimmings & Byproducts,5419.52106,19385858.8,5419.52106,5419.52106
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1371.973655,1402666.863,0,0
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,32.78938153,33522.93156,0,32.78938153
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,19.42638403,19860.98279,0,19.42638403
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,43.62106232,44596.93409,0,43.62106232
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Other,Other,8.830174558,9027.719451,0,8.830174558
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Spoiled,Spoiled,360.271122,368330.9536,0,360.271122
2023,Foodservice,K-12 Education,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,4049.812392,4140413.064,4049.812392,4049.812392
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,24984.98134,146915386.8,0,0
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,1674.657657,9847234.79,0,1674.657657
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,97.51318993,573391.9839,0,97.51318993
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,4781.649775,28116808.12,0,4781.649775
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Other,Other,3526.240443,20734815.52,0,3526.240443
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Spoiled,Spoiled,17096.33945,100529005.4,0,17096.33945
2023,Foodservice,Limited Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,6229.749841,36631850.76,6229.749841,6229.749841
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,101369.2467,242519083.2,842.4023437,0
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,2701.596983,6463388.5,22.45090798,2701.596983
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,909.2191348,2175245.433,7.555825409,909.2191348
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,1287.09524,3079288.519,10.69606495,1287.09524
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Other,Other,1824.229474,4364345.932,15.15977709,1824.229474
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,35103.38717,83982485.3,291.7174249,35103.38717
2023,Foodservice,Limited Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,1585.342281,3792824.441,1585.342281,1585.342281
2023,Foodservice,Limited Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,64502.38611,242066049.4,0,0
2023,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,11298.29548,42400505.11,0,11298.29548
2023,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,214.8961378,806467.2062,0,214.8961378
2023,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,6990.93826,26235755.11,0,6990.93826
2023,Foodservice,Limited Service Restaurants,Dry Goods,Other,Other,1470.728202,5519382.879,0,1470.728202
2023,Foodservice,Limited Service Restaurants,Dry Goods,Spoiled,Spoiled,7032.869213,26393114.57,0,7032.869213
2023,Foodservice,Limited Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,13318.31918,49981296.85,13318.31918,13318.31918
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,36191.88339,241909138.1,5111.883224,0
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,2827.036025,18896111.07,399.30163,2827.036025
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,274.9405745,1837722.472,38.83368255,274.9405745
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,6572.697028,43932377.22,928.3534463,6572.697028
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Other,Other,600.0173714,4010559.042,84.74880132,600.0173714
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,12912.50322,86308095.4,1823.812479,12912.50322
2023,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,21485.79725,143612606.1,21485.79725,21485.79725
2023,Foodservice,Limited Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,976.6241048,2968800.061,10.35008445,0
2023,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,162.9994732,495495.4967,1.727438739,162.9994732
2023,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,57.85820351,175880.8095,0.613170707,57.85820351
2023,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,1513.719063,4601493.27,16.04211902,1513.719063
2023,Foodservice,Limited Service Restaurants,Frozen,Other,Other,319.0844334,969971.8457,3.38159873,319.0844334
2023,Foodservice,Limited Service Restaurants,Frozen,Spoiled,Spoiled,1646.874278,5006266.416,17.45327375,1646.874278
2023,Foodservice,Limited Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,407.0411048,1237347.769,407.0411048,407.0411048
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Catering Overproduction,531214.767,6563322386,19333.60422,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Overproduction,726897.8472,8979982883,26455.50568,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Plate Waste,1028052.926,12784539865,37416.06903,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2023,Foodservice,Limited Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,13935.80477,50397776.96,3072.970897,0
2023,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,3301.492598,11939596.62,728.0089549,3301.492598
